customer,month,mrr
Customer 212,2026-02,5895.15
Customer 213,2026-02,6365.76
Customer 214,2026-02,7375.24
Customer 215,2026-02,5421.97
Customer 216,2026-02,1148.29
Customer 217,2026-02,2686.57
Customer 218,2026-02,1662.17
Customer 219,2026-02,1547.05
Customer 220,2026-02,4203.45
Customer 222,2026-02,12074.06
Customer 223,2026-02,996.68
Customer 224,2026-02,10523.71
Customer 225,2026-02,8475.92
Customer 226,2026-02,4379.8
Customer 227,2026-02,1395.75
Customer 228,2026-02,1689.57
Customer 229,2026-02,8044.5
Customer 230,2026-02,373.4
Customer 231,2026-02,1671.52
Customer 232,2026-02,2038.31
Customer 233,2026-02,954.75
Customer 234,2026-02,899.9
Customer 237,2026-02,3085.73
Customer 238,2026-02,779.8
Customer 239,2026-02,3353.6
Customer 240,2026-02,1551.06
Customer 241,2026-02,3272.65
Customer 242,2026-02,2633.37
Customer 243,2026-02,1852.85
Customer 244,2026-02,722.1
Customer 245,2026-02,16482.02
Customer 246,2026-02,2539.4
Customer 247,2026-02,750.46
Customer 248,2026-02,15614.22
Customer 250,2026-02,3581.45
Customer 251,2026-02,1475.84
Customer 252,2026-02,988.95
Customer 253,2026-02,4160.69
Customer 254,2026-02,6419.97
Customer 255,2026-02,3770.01
Customer 256,2026-02,26933.44
Customer 257,2026-02,8109.2
Customer 258,2026-02,665.96
Customer 259,2026-02,19380.1
Customer 260,2026-02,1160.62
Customer 261,2026-02,2101.1
Customer 262,2026-02,2496.55
Customer 264,2026-02,1975.44
Customer 266,2026-02,2647.31
Customer 267,2026-02,5656.84
Customer 268,2026-02,1823.23
Customer 269,2026-02,9650.17
Customer 270,2026-02,553.93
Customer 271,2026-02,1529.1
Customer 274,2026-02,14255.37
Customer 275,2026-02,1094.96
Customer 276,2026-02,2408.31
Customer 278,2026-02,5964.36
Customer 280,2026-02,1367.31
Customer 281,2026-02,1311.62
Customer 282,2026-02,1854.23
Customer 284,2026-02,6528.15
Customer 285,2026-02,1761.4
Customer 286,2026-02,2600.24
Customer 287,2026-02,3689.86
Customer 288,2026-02,2170.08
Customer 289,2026-02,686.12
Customer 290,2026-02,1302.19
Customer 291,2026-02,1067.56
Customer 292,2026-02,2008.57
Customer 295,2026-02,1289.07
Customer 296,2026-02,804.97
Customer 297,2026-02,1526.03
Customer 298,2026-02,4405.73
Customer 299,2026-02,16489.61
Customer 301,2026-02,5849.0
Customer 302,2026-02,939.95
Customer 303,2026-02,3219.15
Customer 304,2026-02,542.68
Customer 305,2026-02,3264.78
Customer 306,2026-02,2058.94
Customer 307,2026-02,726.54
Customer 308,2026-02,10559.39
Customer 309,2026-02,3031.32
Customer 310,2026-02,1259.72
Customer 311,2026-02,4548.27
Customer 312,2026-02,1481.71
Customer 313,2026-02,758.03
Customer 314,2026-02,2401.31
Customer 315,2026-02,743.98
Customer 316,2026-02,1282.18
Customer 317,2026-02,3094.16
Customer 318,2026-02,2182.11
Customer 320,2026-02,590.44
Customer 321,2026-02,686.39
Customer 322,2026-02,3897.02
Customer 323,2026-02,1133.26
Customer 325,2026-02,449.04
Customer 326,2026-02,5982.44
Customer 327,2026-02,5336.69
Customer 328,2026-02,1385.55
Customer 329,2026-02,3508.57
Customer 331,2026-02,5188.8
Customer 332,2026-02,1110.92
Customer 333,2026-02,535.58
Customer 334,2026-02,3561.65
Customer 335,2026-02,2937.6
Customer 336,2026-02,873.76
Customer 337,2026-02,1033.13
Customer 338,2026-02,3002.6
Customer 339,2026-02,1557.74
Customer 340,2026-02,2339.15
Customer 341,2026-02,1448.49
Customer 342,2026-02,971.25
Customer 343,2026-02,6000.08
Customer 344,2026-02,1157.55
Customer 345,2026-02,1605.1
Customer 346,2026-02,1514.62
Customer 348,2026-02,3639.85
Customer 003,2026-03,790.31
Customer 004,2026-03,2473.34
Customer 005,2026-03,4918.72
Customer 006,2026-03,3702.21
Customer 007,2026-03,1628.78
Customer 008,2026-03,3794.29
Customer 009,2026-03,1358.81
Customer 010,2026-03,1078.95
Customer 011,2026-03,2671.58
Customer 012,2026-03,1357.85
Customer 013,2026-03,5510.7
Customer 014,2026-03,1436.27
Customer 015,2026-03,3385.35
Customer 016,2026-03,5938.04
Customer 017,2026-03,2513.17
Customer 019,2026-03,1166.51
Customer 020,2026-03,5825.33
Customer 021,2026-03,1524.26
Customer 022,2026-03,1355.91
Customer 023,2026-03,1080.62
Customer 024,2026-03,10067.04
Customer 025,2026-03,1874.78
Customer 026,2026-03,3750.26
Customer 027,2026-03,5109.39
Customer 028,2026-03,5634.61
Customer 029,2026-03,1356.1
Customer 030,2026-03,5948.88
Customer 031,2026-03,1189.52
Customer 032,2026-03,816.16
Customer 034,2026-03,7597.51
Customer 035,2026-03,10072.78
Customer 036,2026-03,4712.85
Customer 037,2026-03,1487.5
Customer 038,2026-03,864.58
Customer 039,2026-03,834.7
Customer 040,2026-03,3040.73
Customer 041,2026-03,31987.92
Customer 042,2026-03,510.12
Customer 043,2026-03,981.31
Customer 044,2026-03,5735.53
Customer 045,2026-03,1069.96
Customer 046,2026-03,1406.34
Customer 047,2026-03,7439.05
Customer 048,2026-03,10364.02
Customer 049,2026-03,24578.62
Customer 050,2026-03,1175.04
Customer 051,2026-03,7126.79
Customer 052,2026-03,1477.06
Customer 053,2026-03,1160.82
Customer 054,2026-03,5948.44
Customer 055,2026-03,1965.2
Customer 057,2026-03,789.56
Customer 058,2026-03,1423.81
Customer 059,2026-03,3997.11
Customer 061,2026-03,596.25
Customer 062,2026-03,8578.56
Customer 063,2026-03,2033.95
Customer 064,2026-03,491.8
Customer 065,2026-03,5590.81
Customer 066,2026-03,971.82
Customer 067,2026-03,6070.4
Customer 068,2026-03,980.63
Customer 069,2026-03,1178.03
Customer 070,2026-03,2960.46
Customer 072,2026-03,722.32
Customer 073,2026-03,3337.84
Customer 075,2026-03,2369.82
Customer 076,2026-03,2585.69
Customer 077,2026-03,3464.2
Customer 078,2026-03,2082.52
Customer 079,2026-03,10964.37
Customer 080,2026-03,2557.45
Customer 082,2026-03,1331.15
Customer 083,2026-03,905.47
Customer 085,2026-03,2543.93
Customer 086,2026-03,639.01
Customer 088,2026-03,2173.9
Customer 089,2026-03,2000.6
Customer 090,2026-03,1460.85
Customer 091,2026-03,2229.96
Customer 093,2026-03,2236.56
Customer 094,2026-03,789.24
Customer 095,2026-03,1459.37
Customer 096,2026-03,2273.88
Customer 098,2026-03,3206.47
Customer 099,2026-03,1461.26
Customer 100,2026-03,5314.02
Customer 101,2026-03,2411.49
Customer 103,2026-03,655.57
Customer 104,2026-03,3972.39
Customer 105,2026-03,4620.03
Customer 108,2026-03,1452.53
Customer 109,2026-03,564.83
Customer 110,2026-03,1217.13
Customer 112,2026-03,575.97
Customer 113,2026-03,1907.41
Customer 114,2026-03,2937.2
Customer 115,2026-03,660.94
Customer 116,2026-03,1425.64
Customer 117,2026-03,2391.02
Customer 119,2026-03,868.19
Customer 121,2026-03,848.85
Customer 122,2026-03,1312.53
Customer 123,2026-03,1779.94
Customer 124,2026-03,7132.37
Customer 125,2026-03,1975.97
Customer 126,2026-03,2134.9
Customer 127,2026-03,1777.95
Customer 128,2026-03,1624.87
Customer 129,2026-03,689.38
Customer 130,2026-03,498.16
Customer 131,2026-03,3728.61
Customer 132,2026-03,6660.75
Customer 133,2026-03,3468.6
Customer 134,2026-03,1133.3
Customer 135,2026-03,2369.44
Customer 137,2026-03,2615.6
Customer 138,2026-03,3142.71
Customer 139,2026-03,2323.67
Customer 141,2026-03,1059.65
Customer 142,2026-03,3554.8
Customer 143,2026-03,258.45
Customer 144,2026-03,1571.06
Customer 145,2026-03,1332.92
Customer 146,2026-03,1039.73
Customer 147,2026-03,1786.32
Customer 148,2026-03,965.34
Customer 150,2026-03,11738.0
Customer 151,2026-03,1598.45
Customer 152,2026-03,19347.29
Customer 153,2026-03,514.37
Customer 155,2026-03,8140.8
Customer 156,2026-03,1846.47
Customer 158,2026-03,2519.99
Customer 159,2026-03,74.87
Customer 160,2026-03,830.36
Customer 161,2026-03,1117.75
Customer 165,2026-03,1708.17
Customer 166,2026-03,6646.53
Customer 167,2026-03,3274.28
Customer 168,2026-03,648.38
Customer 169,2026-03,1960.89
Customer 170,2026-03,682.74
Customer 171,2026-03,1352.55
Customer 172,2026-03,2942.44
Customer 173,2026-03,2724.55
Customer 174,2026-03,819.01
Customer 175,2026-03,39533.61
Customer 176,2026-03,868.1
Customer 178,2026-03,1185.48
Customer 179,2026-03,1259.63
Customer 180,2026-03,4813.9
Customer 181,2026-03,347.12
Customer 182,2026-03,5317.69
Customer 183,2026-03,9033.12
Customer 184,2026-03,3989.87
Customer 186,2026-03,1647.69
Customer 188,2026-03,4187.61
Customer 189,2026-03,4184.7
Customer 190,2026-03,1004.86
Customer 191,2026-03,960.88
Customer 192,2026-03,17144.81
Customer 193,2026-03,7203.47
Customer 194,2026-03,1284.52
Customer 196,2026-03,2012.02
Customer 197,2026-03,10446.53
Customer 198,2026-03,2549.04
Customer 199,2026-03,434.07
Customer 201,2026-03,1310.65
Customer 203,2026-03,1130.73
Customer 204,2026-03,2287.43
Customer 205,2026-03,909.89
Customer 206,2026-03,1832.98
Customer 207,2026-03,1073.34
Customer 209,2026-03,985.81
Customer 210,2026-03,4423.43
Customer 211,2026-03,2685.83
Customer 212,2026-03,5895.15
Customer 213,2026-03,6365.76
Customer 214,2026-03,7375.24
Customer 215,2026-03,5421.97
Customer 216,2026-03,1148.29
Customer 217,2026-03,2686.57
Customer 218,2026-03,1662.17
Customer 219,2026-03,1547.05
Customer 220,2026-03,4203.45
Customer 222,2026-03,12074.06
Customer 223,2026-03,996.68
Customer 224,2026-03,10523.71
Customer 225,2026-03,8113.97
Customer 226,2026-03,4379.8
Customer 227,2026-03,1395.75
Customer 228,2026-03,1689.57
Customer 229,2026-03,7364.65
Customer 230,2026-03,373.4
Customer 231,2026-03,1671.52
Customer 232,2026-03,2265.23
Customer 233,2026-03,954.75
Customer 234,2026-03,899.9
Customer 237,2026-03,3085.73
Customer 238,2026-03,885.73
Customer 239,2026-03,3720.27
Customer 240,2026-03,1551.06
Customer 241,2026-03,3689.49
Customer 242,2026-03,2633.37
Customer 243,2026-03,1852.85
Customer 244,2026-03,722.1
Customer 245,2026-03,16482.02
Customer 246,2026-03,2716.6
Customer 247,2026-03,750.46
Customer 248,2026-03,15614.22
Customer 250,2026-03,3581.45
Customer 251,2026-03,1475.84
Customer 252,2026-03,988.95
Customer 254,2026-03,6419.97
Customer 255,2026-03,3770.01
Customer 256,2026-03,26933.44
Customer 257,2026-03,8109.2
Customer 258,2026-03,665.96
Customer 259,2026-03,19380.1
Customer 260,2026-03,1160.62
Customer 261,2026-03,1996.54
Customer 262,2026-03,2496.55
Customer 264,2026-03,1975.44
Customer 266,2026-03,2647.31
Customer 267,2026-03,5656.84
Customer 268,2026-03,1823.23
Customer 269,2026-03,9650.17
Customer 270,2026-03,553.93
Customer 271,2026-03,1529.1
Customer 274,2026-03,14255.37
Customer 275,2026-03,1160.4
Customer 276,2026-03,2408.31
Customer 278,2026-03,5964.36
Customer 280,2026-03,1367.31
Customer 281,2026-03,1142.44
Customer 282,2026-03,1854.23
Customer 284,2026-03,6528.15
Customer 285,2026-03,1761.4
Customer 286,2026-03,2600.24
Customer 287,2026-03,3689.86
Customer 288,2026-03,2170.08
Customer 289,2026-03,686.12
Customer 290,2026-03,1302.19
Customer 291,2026-03,1067.56
Customer 292,2026-03,2008.57
Customer 295,2026-03,1289.07
Customer 296,2026-03,804.97
Customer 297,2026-03,1526.03
Customer 298,2026-03,4405.73
Customer 299,2026-03,16489.61
Customer 301,2026-03,5849.0
Customer 302,2026-03,939.95
Customer 303,2026-03,3219.15
Customer 304,2026-03,542.68
Customer 305,2026-03,3264.78
Customer 306,2026-03,2058.94
Customer 307,2026-03,788.08
Customer 308,2026-03,11118.34
Customer 309,2026-03,3031.32
Customer 310,2026-03,1259.72
Customer 311,2026-03,5192.9
Customer 312,2026-03,1481.71
Customer 313,2026-03,758.03
Customer 314,2026-03,2486.54
Customer 315,2026-03,743.98
Customer 316,2026-03,1282.18
Customer 317,2026-03,3094.16
Customer 318,2026-03,2182.11
Customer 320,2026-03,590.44
Customer 321,2026-03,686.39
Customer 322,2026-03,3897.02
Customer 323,2026-03,1133.26
Customer 325,2026-03,449.04
Customer 326,2026-03,5982.44
Customer 327,2026-03,5336.69
Customer 329,2026-03,3508.57
Customer 331,2026-03,5188.8
Customer 333,2026-03,580.34
Customer 334,2026-03,3561.65
Customer 335,2026-03,2937.6
Customer 336,2026-03,873.76
Customer 337,2026-03,1033.13
Customer 338,2026-03,3002.6
Customer 339,2026-03,1557.74
Customer 340,2026-03,2339.15
Customer 341,2026-03,1448.49
Customer 342,2026-03,971.25
Customer 343,2026-03,6000.08
Customer 344,2026-03,1157.55
Customer 345,2026-03,1605.1
Customer 346,2026-03,1514.62
Customer 348,2026-03,3639.85
Aurora 0,2025-06,2892.53
Aurora 0,2025-07,2892.53
Aurora 0,2025-08,2892.53
Aurora 0,2025-09,2892.53
Aurora 0,2025-10,2892.53
Aurora 0,2025-11,2892.53
Aurora 0,2025-12,3034.88
Aurora 0,2026-01,3034.88
Aurora 0,2026-02,3034.88
Aurora 0,2026-03,3034.88
Pioneer 1,2025-09,3333.92
Pioneer 1,2025-10,3333.92
Pioneer 1,2025-11,3333.92
Pioneer 1,2025-12,3333.92
Pioneer 1,2026-01,3333.92
Pioneer 1,2026-02,3333.92
Pioneer 1,2026-03,3333.92
Vertex2 2,2025-09,2671.08
Vertex2 2,2025-10,2671.08
Vertex2 2,2025-11,2671.08
Vertex2 2,2025-12,2671.08
Vertex2 2,2026-01,2671.08
Vertex2 2,2026-02,2671.08
Vertex2 2,2026-03,2671.08
Lumen2 3,2025-08,2554.85
Lumen2 3,2025-09,2554.85
Lumen2 3,2025-10,2554.85
Lumen2 3,2025-11,2554.85
Lumen2 3,2025-12,2802.09
Lumen2 3,2026-01,2802.09
Lumen2 3,2026-02,3136.12
Lumen2 3,2026-03,3136.12
Nova 4,2025-07,2659.21
Nova 4,2025-08,2659.21
Nova 4,2025-09,2659.21
Nova 4,2025-10,2659.21
Nova 4,2025-11,2659.21
Nova 4,2025-12,2659.21
Nova 4,2026-01,2659.21
Nova 4,2026-02,2824.85
Nova 4,2026-03,2824.85
Strato 5,2025-04,1529.35
Strato 5,2025-05,1529.35
Strato 5,2025-06,1529.35
Strato 5,2025-07,1529.35
Strato 5,2025-08,1529.35
Strato 5,2025-09,1529.35
Strato 5,2025-10,1529.35
Strato 5,2025-11,1529.35
Strato 5,2025-12,1529.35
Strato 5,2026-01,1529.35
Strato 5,2026-02,1529.35
Strato 5,2026-03,1529.35
Cobalt2 6,2025-04,2859.88
Cobalt2 6,2025-05,2859.88
Cobalt2 6,2025-06,2859.88
Cobalt2 6,2025-07,2859.88
Cobalt2 6,2025-08,2859.88
Cobalt2 6,2025-09,2859.88
Cobalt2 6,2025-10,2859.88
Cobalt2 6,2025-11,2859.88
Cobalt2 6,2025-12,2859.88
Cobalt2 6,2026-01,2859.88
Cobalt2 6,2026-02,2859.88
Cobalt2 6,2026-03,2859.88
Vela2 7,2025-09,2606.31
Vela2 7,2025-10,2606.31
Vela2 7,2025-11,2805.18
Vela2 7,2025-12,2805.18
Vela2 7,2026-01,2805.18
Vela2 7,2026-02,2805.18
Vela2 7,2026-03,2805.18
Beacon 8,2025-03,2726.04
Beacon 8,2025-04,2726.04
Beacon 8,2025-05,2726.04
Beacon 8,2025-06,2726.04
Beacon 8,2025-07,2726.04
Beacon 8,2025-08,2726.04
Beacon 8,2025-09,2726.04
Beacon 8,2025-10,2726.04
Beacon 8,2025-11,2866.43
Beacon 8,2025-12,2866.43
Beacon 8,2026-01,2866.43
Beacon 8,2026-02,3002.84
Beacon 8,2026-03,3002.84
Forge2 9,2025-04,4516.64
Forge2 9,2025-05,4516.64
Forge2 9,2025-06,4516.64
Forge2 9,2025-07,4516.64
Forge2 9,2025-08,4516.64
Forge2 9,2025-09,4516.64
Forge2 9,2025-10,4516.64
Forge2 9,2025-11,4516.64
Forge2 9,2025-12,4516.64
Forge2 9,2026-01,4516.64
Forge2 9,2026-02,4516.64
Forge2 9,2026-03,4516.64
